"","X","AD","AL","AT","BA","BE","BG","BY","CH","CY","CZ","DE","DK","EE","EL","ES","FI","FO","FR","GG","HR","HU","IE","IM","IS","IT","JE","LI","LT","LU","LV","MC","MD","ME","MK","NL","NO","PL","PT","RO","RS","SE","SI","SK","SM","TR","UA","UK","VA"
"557","2004-05",0.351685710748037,0.672751492310149,-0.102731926877988,0.614533477169786,-0.911961287412302,-0.189915636249397,0.658136375334149,0.0170381881672281,2.29238523433083,-0.855151910932143,-0.831706571922268,-0.443505543686739,-0.779317551663664,0.298687847325331,0.791479083633365,-0.501604626948961,-0.994632582815867,-0.246861846207344,-0.0321329087018967,0.11367047898452,0.265584905991439,-1.46103020255958,-1.04317739054009,1.06801349965493,-0.140954512348496,0.0710522159934044,0.37861168384552,-0.0380935518610842,-1.33158264541626,-0.436961488033675,-2.15652012825012,-0.292401712663494,0.737373464038073,-0.0233293681839205,-0.574233170138682,-0.201908359111951,-0.255375844916809,0.0971062705079208,-0.178000720220019,-0.296119677797185,-0.934487195293912,-0.201184194740856,-0.265064732696947,-0.83761864900589,0.139873712563066,0.503916608157591,-0.7236506941241,NA
"558","2004-06",0.326117118199666,1.3600085435126,0.887329280470493,0.978617431253971,-0.751228703944771,0.416433248265731,0.912507952802758,0.143486064087022,2.16408328539447,-0.118434119697279,-0.648704798710815,-0.477766345438294,-0.278527600009898,0.532975240567926,0.751942382463894,-0.213977792668767,-1.05210143233102,-0.351461950759609,-0.23824380338192,0.48494241871753,0.831503341776258,-1.6012114261389,-1.032480707875,0.89163039452154,-0.163062949665328,-0.150562778115273,0.712445080280304,0.250408024113296,-1.35691389465332,0.0120611653815902,-1.27868628501892,-0.202721583405766,1.38385910724921,0.481292312648752,-0.329879026078298,-0.171040955342877,-0.143868828009096,0.0544740839562775,0.124077652200267,0.180164410233513,-0.823096770989134,0.462428974565361,0.590179530383984,-1.38698482513428,0.354557349200358,0.631104119218324,-0.699335102944722,NA
"559","2004-07",0.60281232992808,1.71757335489095,0.721736451961211,0.736428261914563,-0.480766914861032,0.34829088618385,0.934492670287282,0.220827661152659,2.15073466269593,-0.393364695151789,-0.353889419354359,-0.505431814656302,0.484262760116785,0.543677870450477,0.836501656583247,0.641955277380415,-0.988026467580644,-0.249402152881625,-0.124636568129063,0.351176980924195,0.902362936498773,-1.71146099361738,-1.17190198324345,0.693516307035822,-0.157037941374965,-0.155096426606178,0.905128419399261,0.0951775487940632,-1.20415556955338,0.177584456531238,-1.14088618755341,-0.338644520810802,1.42098635968877,0.432863214735735,0.154663658101376,-0.167272969422105,-0.561892703336882,0.0275363011861488,0.205294553044241,0.321600801880913,-0.494571816872059,0.531914814121826,0.296939987282216,-1.42196428775787,0.355920679043392,0.252106522930724,-0.72112058504281,NA
"560","2004-08",0.613330229123433,1.66754868194642,0.826927984239005,1.09179223669136,0.0707029243241306,0.543463271797417,0.955599700486672,0.552833132248625,2.14254768961354,-0.102691620322143,0.104292290968334,-0.16021807234361,0.239415541947509,0.502299676905488,0.819245394283652,0.816026429160621,-1.02106390775196,0.163475740036095,0.341389060020447,0.659154324265579,1.18015421984443,-1.1960460518084,-0.196898180198062,0.581850058974503,-0.0378411551236014,0.255937129259109,1.28752911090851,-0.111345226840705,-0.553991158604622,-0.233577538056826,-1.06315624713898,0.325338161882548,1.68535004603131,0.525439633493604,0.94766711190119,-0.206033413977646,-0.2445716122764,0.0238697497423685,0.834085924861669,0.795799443014547,-0.368670675869602,0.517702721664733,0.569534403609893,-1.15687692165375,0.449994936276784,0.792150470088837,0.257115347542774,NA
"561","2004-09",0.380700594186783,1.33237004439358,0.955672075491936,0.880726636762649,0.262480219874646,0.440500270686111,1.15422174210654,0.622814549323844,2.07281023389415,-0.00454735973663913,0.123186661606878,0.0199472876322781,0.962731695293021,0.503319253922584,0.650650518215729,1.42590132154416,-0.622994132458218,0.0539986988923553,0.395764589309692,0.552859883879102,1.2356149574806,-0.751166326169603,-0.309261719040849,0.779332817476615,-0.189476514731257,0.295355081558228,1.57812976837158,0.213911437610684,-0.418112315058708,0.363584662892188,-0.957980990409851,0.500067036609174,1.30959597037206,0.585002204141032,0.922791685790964,0.00509642151290558,-0.396650776034433,0.033216773709213,0.828624781010082,0.786137886231959,0.0874084101017245,0.535984069550912,0.600920519879037,-1.54522275924683,0.233630441999144,0.958460252276095,0.455098624788805,NA
"562","2004-10",0.404235903173685,0.66690578774402,0.611825022099549,0.334224665772568,0.228749334802649,-0.28738326607765,0.881908932918172,0.396277461825862,2.06737631371147,-0.152155014794458,-0.0661049525177984,0.319840438623202,1.17922279658078,0.0762976475985827,0.203171676772682,0.926571490090929,-0.443507086663019,0.221735406965199,1.00599646568298,0.541933254044328,0.917047592676912,0.0733671888099314,0.684704809277146,1.04893419792519,-0.436491858946078,0.823597252368927,0.488782972097397,0.288866651077457,-0.423501049995422,0.639312799079329,-1.07427668571472,0.147712865941204,0.610611810761305,0.0703870921399081,0.811021324025233,-0.154733348346014,-0.492220868172731,-0.255280343099739,0.306025533203283,0.183461740812419,0.15106119686608,1.12847871960566,0.390546967277385,-1.21308946609497,-0.221096995132825,0.519107428391932,1.19754587534057,NA
"563","2004-11",0.479518323143323,0.754348953074289,0.791346435725633,0.509542919399047,0.334635029640881,-0.0902611757819699,1.23802550224748,0.219949802320468,2.67526692967666,0.417446299586768,0.195300910948668,0.32509470189234,1.16025542998159,0.237158095674275,-0.188634394454467,1.01136708590065,-0.261340336667167,-0.0226605568589628,-0.0447308756411076,0.644133767247144,1.16025923334481,-0.419657472859729,0.240318973859151,1.1775934263678,-0.440080707074398,-0.169158443808556,0.607682347297668,0.387164430238154,-0.378678910687566,0.624920075499091,-0.882079243659973,0.560165075768662,0.768769353677582,0.303103489660076,1.00099648873988,0.221546006984059,-0.0520131739883535,-0.835197623787425,0.660219795610842,0.721177827606468,0.240702983966339,0.875227647703363,0.733147557686415,-1.90484702587128,0.21868017106548,0.739013271246565,0.841955971222861,NA
"564","2004-12",0.285836925109228,1.05769875940946,0.67363280509112,1.32302777565167,0.229813277562022,-0.00584473718717468,1.1989196971821,0.176219869559688,1.23736455001329,0.146639945985151,0.0768872712015343,0.194346497577362,1.00473166265769,-0.0174441157101252,-0.291896095161865,1.03853276965769,0.202740773558617,-0.227724279029822,-0.342671126127243,1.14253951525063,1.2972924846331,-0.459018804565317,0.107280359224037,0.937837080905389,-0.339559404399102,-0.482353925704956,0.533327043056488,0.104685284650954,-0.557828561782837,0.411835926447926,-0.983617305755615,0.449146070691333,1.50851919520554,0.350602068141479,0.700897347487387,0.182209624807586,-0.281577997774113,-1.45491766051084,0.708259906007179,0.904583748091079,0.215971275083415,1.04248681667696,0.713015397467275,-1.25296366214752,-0.362393212486102,0.701718452180632,0.631520824850122,NA
"565","2005-01",-0.390927551190058,0.764518049389486,0.49294203760853,0.958246878049906,-0.379242738142686,-0.163146671798549,0.728610431253244,-0.398464867911873,0.478469525728571,-0.0634630237263829,-0.243050238509272,0.144252607555477,1.54305858796746,-0.670594358416771,-0.538957876064934,1.42535232901321,0.272181077608987,-0.93902459321549,-0.922988533973694,0.837757159909753,1.23430793662429,-0.407500095799643,-0.0141766137546963,0.802426338931596,-0.402660242509352,-1.06414747238159,0.246272951364517,0.193194122274793,-0.990398466110229,0.735724888793028,-0.849205136299133,0.0585665228967455,1.19352339887698,-0.114228215885587,0.260799205751041,0.575271107617412,-0.253783655486248,-1.9398454232483,0.592208145504598,0.607947158136006,0.572504301518948,0.763354926817079,0.72342675498537,-1.58106625080109,-0.795508470969685,0.545096357169727,0.319070840891082,NA
"566","2005-02",-0.631779543558757,1.20157939506928,0.513588006427484,1.14985841049731,-0.187359277302896,0.399018585341029,0.30981107915866,-0.620726140100967,-0.549391421597255,0.193264731566099,-0.20215131382036,0.0828663606470896,1.31210707324465,-0.12170427809198,-0.6707013750862,1.15871593722248,0.200429658568095,-0.859725355031715,-0.923590838909149,0.766844784578032,1.19162192462089,-0.299208680018372,-0.0482907814008218,0.523964437305396,-0.492276757124166,-1.10840928554535,0.148862138390541,-0.0786618194356561,-0.78613701748848,0.443863573945841,-1.03924858570099,0.360368657813889,1.6252742897021,0.166648224453418,0.228623757732248,0.43353528846618,-0.238878554383111,-2.06751989060858,0.80253802086954,0.944367899039641,0.5977204957136,0.569455050388079,0.808329109155373,-1.91601860523224,-0.761227071531233,0.643320439061557,0.39461782791346,NA
"567","2005-03",-1.03162326812744,1.16985965620892,0.0284585701302273,1.04066903784621,-0.1303653878387,0.406076227542155,0.443627222325384,-0.744018126789482,-0.254589866552698,-0.264349000670312,-0.137985995429794,0.0299608826295402,1.0118585421714,-0.00545767721615185,-1.068834227317,0.940684836263341,0.0890068667866881,-0.797926266465871,-0.993889808654785,0.608960507496909,0.906076947205993,-0.534189877323316,-0.230149325121332,0.183156507323221,-0.574799491118578,-1.12404608726501,0.0090318638831377,-0.0696563309440579,-0.80814386844635,0.327101168269427,-0.895372748374939,0.358498468841298,1.65317146121764,0.304030402230657,0.268772758022358,0.407762363421994,-0.276675114887645,-2.0572826808466,0.790789343769937,0.978691887949459,0.427447829951203,0.238893681936337,0.3431613023283,-2.05409073829651,-0.263633139548987,0.702108034303817,0.447750575951254,NA
"568","2005-04",-1.64353404045105,0.993432555495486,0.348342488105617,0.757949624776952,-0.0493067013644548,0.335944639814839,0.34321270238739,-0.274560273111207,-0.0337847006752303,-0.065324219592391,0.0134745037965999,-0.0489442019511951,1.06197388227571,-0.281274741320991,-1.38784859114476,1.16091830474238,0.111375603765722,-0.676961784463009,-0.906593084335327,0.334894235892759,1.06885755400827,-0.287536766062525,-0.0362130767769284,0.00257512553284884,-0.698876686156786,-1.05326187610626,0.207128033041954,-0.118269224528249,-0.774279400348663,0.361618932045929,-1.44957602024078,0.623468238297588,1.45808705959352,-0.00613886785663206,0.408843166427941,0.442496135128422,-0.360007583525732,-2.16412676139628,0.997328674074054,0.837770720963963,0.471076107383596,0.324152688797511,0.650516962386777,-2.0295729637146,-0.234658737835031,0.821422462944806,0.45161606199041,NA
"569","2005-05",-2.09230001767476,0.756977057553496,0.456732757311472,0.241336382478344,0.036575415402878,0.408917580444593,0.970760566066884,-0.327017356867897,0.214981624993839,0.366362869828727,0.0771323238316243,0.0552108447670228,1.38257177862082,-0.230441719626197,-1.76511728151403,1.36870527687606,-0.0160468325373672,-0.660043871551548,-0.911642730236053,0.0495894418381737,1.22537951270383,0.247760179302793,0.2491630061909,-0.47096937732359,-0.886504213291051,-1.09065330028534,0.541239261627197,0.333963172910165,-0.721079338550568,0.792315200061533,-1.14463376998901,0.904240158792665,0.992934587681867,0.0648121178177074,0.56619723497437,0.693668962738008,-0.199177806753923,-2.04564768864968,1.14105085083931,0.811851825681808,0.784718137048225,0.150000777248927,0.694377250442892,-2.40880632400513,-0.268721523971795,0.616231944601189,0.58799510894584,NA
"570","2005-06",-2.09076849619548,0.0704488301747724,-0.465685477357969,-0.140212152429445,-0.0774110561334272,0.168778840872044,0.96727873938642,-0.4003704213878,0.220186209090446,-0.0164351073490817,-0.115005542031848,0.1020493523033,0.951400483484301,-0.526466982770437,-1.71302474864928,1.42756286219028,-0.100819140288328,-0.664327197695523,-0.814964830875397,-0.391302094983451,0.892442542755344,0.0803076190985795,0.149660171182067,-0.296079931995084,-0.92949768007644,-1.02488601207733,0.249014019966125,-0.059675176417341,-0.77370893406868,0.215679336140894,-1.58405363559723,1.51680557829889,0.469564716367184,-0.295375225887321,0.399505968033616,0.710550940302974,-0.366080311306595,-1.98628809403258,1.3793546903999,0.77902448838497,0.74192438243039,-0.627695820281203,0.0418134252103298,-2.30114555358887,-0.29354904463938,1.07679050001097,0.524027403846393,NA
"571","2005-07",-2.18699973424276,-0.218219346996502,0.0237291921481527,0.288791939945002,0.159128561729534,1.02178484415441,0.72909735003884,-0.52437493182597,0.225078003657492,0.585510139577983,-0.00973360676748561,0.00610043532491217,0.447895401728442,-0.256523633868037,-1.85750493650974,0.939838171063267,-0.230488860417926,-0.753463023598601,-0.856035649776459,0.105492597006178,0.999701085390554,-0.000173538858909584,0.0642651198086915,-0.0820546441555589,-0.943322972301023,-1.04488039016724,0.333729356527328,-0.130752557757355,-0.368470383644104,0.0849236681307217,-1.7424248456955,1.02999469569517,0.521003862666847,0.578254718656252,0.517233707509996,0.749616553749875,-0.177743034155348,-1.95897972666159,1.53334742540647,1.02846252043822,0.554762364685855,-0.180833357966476,0.298290225189171,-2.16931200027466,-0.21228280359887,0.844153535800752,0.505841274651334,NA
"572","2005-08",-1.72788234551748,-0.192826463058893,0.544466100106785,0.632555820291166,-0.125277381816149,1.1459357862926,0.735111326508198,-0.443349334590628,0.224814004568677,1.02153430988427,0.0798839706135395,-0.0409608881394922,0.823318683626585,-0.232773618235263,-1.96659903360796,1.01985214039404,0.0552123682351694,-1.163575183341,-1.23445546627045,0.593503084536894,1.43771153826354,-0.088163647272177,-0.593971655324653,0.382826569467932,-0.75602010037047,-1.3544774055481,0.863358020782471,0.549143181234395,-0.890729246616364,0.451417729406803,-1.50817811489105,1.19434085822798,0.671537031680593,0.588367654088824,0.39183087760552,0.888902166054672,-0.0992517312011467,-2.24208813088172,1.85324161116572,1.20571609712091,0.673188764112138,0.633078809888107,1.01102829248584,-1.43314492702484,-0.278255530932756,0.508587651997355,-0.082307745185638,NA
"573","2005-09",-1.27560876210531,-0.232831988390158,0.541572217965749,1.02962883141645,-0.141629517229457,1.14757604297796,0.438265825899772,-0.447507942115698,0.400860089960655,0.982645019668739,0.0598649165223468,-0.355712871963505,0.235542274178177,-0.184872156858444,-1.94801387452716,0.572448802479035,0.0026010705365075,-0.998479381956017,-1.28424119949341,0.930485036164712,1.81644750937495,-0.206790842923521,-0.801147405748014,0.341451849460071,-0.46173297755799,-1.39074194431305,0.673995733261108,0.247716896290682,-0.762821064949036,-0.0862471208557006,-0.724154829978943,0.847593367819757,0.768380955775974,0.396114341215321,0.259761647759972,0.70588023730435,0.00449022254028683,-2.49088441628462,1.71834001268348,1.26769147328114,0.222992570622978,0.845801849273373,1.23123468211648,-0.476419001817703,-0.0245359433529603,0.100200849657363,-0.136527783049802,NA
"574","2005-10",-1.55988099575043,-0.162623753262918,0.268863194131186,1.0823019844696,-0.277710980044661,1.47427599709275,0.112409416715378,-1.02214056618423,0.548484953610521,0.670917777571366,-0.0320890286643533,-0.743905455257995,0.028076537433875,-0.157667487688474,-1.66226702897295,0.526388923624242,0.493426276577844,-1.57490359974356,-2.01807689666748,0.465601354623525,1.37685918369852,-0.585428041373195,-0.525709486118069,0.722557887022895,-0.453969296141909,-2.00035047531128,0.672267198562622,-0.473199827884938,-0.988245764255524,-0.684017447716447,-0.913254916667938,0.792128394986147,0.787568259595045,0.291413249427769,0.260435844270787,0.91629300543224,-0.445161891605318,-2.43313473569212,1.74750168569262,1.07041437926908,0.090259723138612,-0.25146936106204,0.763972842671553,-0.59050440788269,0.260836860665398,0.104896819133437,-0.442687146936192,NA
"575","2005-11",-1.50095904668172,-0.159710197404087,0.099900564737618,1.41084302984185,-0.298991699537707,1.42353721125037,0.0326050236970319,-1.18207327052603,0.730292989862593,0.217224146046956,-0.25331209721764,-0.668245072745107,0.075797159956668,0.192524863180772,-1.28866702062191,1.00104269046052,0.311318655335714,-1.38518595248334,-1.31349754333496,0.831808032904658,0.983503565719578,-0.342866988379128,-0.209663552542528,0.161511831346998,-0.42565976119435,-1.42827594280243,0.492694616317749,-0.555834603310328,-0.932543508529663,-0.752436584694904,-0.842694282531738,0.632790394204837,0.757709483206766,0.0992701378069307,0.276164572476473,1.0133158979949,-0.782827463759302,-1.97975872117176,1.44952572615384,0.527576174315161,0.0737287330245271,0.131513035826926,0.526166824210972,-0.071378231048584,0.0230623510633043,0.0315820090564214,-0.180526161496697,NA
"576","2005-12",-1.97680826187134,-0.359200837212777,0.581668739723255,1.38310159208863,-0.348133346444117,1.4908157910343,0.277209222181021,-1.05583127910879,0.173450272069558,0.71933702395169,-0.103175351442771,-0.751989781067293,-0.140105576072941,0.0744434118466086,-1.59867318110964,0.778172710836994,-0.126443865043776,-1.5176272355458,-1.16143691539764,0.922041780734212,1.32674208947351,-0.41465673740222,-0.452130669796908,0.0756191562076229,-0.673183835084214,-1.3482700586319,0.684300065040588,-0.486792052585353,-0.834991798877716,-0.836504706251791,-0.997759878635406,0.861032995549728,0.708559403520318,0.028927380720066,0.32521564808211,0.659657633049079,0.0784115992965583,-2.12104484842915,1.62316610439214,0.660802848465557,0.0394596680076445,0.318678376156905,1.42262085300398,-0.586698055267334,0.154747659106074,0.430007447597586,-0.273516123856004,NA
"577","2006-01",-1.23791006406148,-0.507177927945307,0.639648239748247,1.59725616329135,-0.522545000145718,1.46060342880965,-0.194190582069751,-1.26332401790084,-0.674192233383656,0.592109332484313,-0.423510292559879,-1.02932011232176,-0.897212890304935,0.271019112974765,-1.0045181100592,0.260905822880195,-0.211242566979121,-1.36553872287534,-1.41279566287994,1.21565418188985,1.47598918523984,-0.902502463624135,-0.648798312301989,0.282208630754688,-0.680066711490873,-1.66674447059631,0.297167330980301,-0.805332360788673,-1.01284146308899,-1.28703764814669,-0.621506750583649,0.794725956282484,0.708373803985158,0.11438071284618,-0.00860180206828409,0.361571414704665,-0.170093367769562,-1.47333902280613,1.44109028046112,0.656926407847623,-0.366063269054415,0.6351348109955,1.30474010501874,-0.651801526546478,0.192813521467152,0.156654419056292,-0.548341983405426,NA
"578","2006-02",-1.32840934594472,-0.736627134045224,0.412215672657403,1.47318191776366,-0.50002318182972,1.18070457820698,-0.23516989631754,-1.00410209323188,-0.863371464139537,0.422830091243523,-0.542369357550194,-1.08409590182982,-0.732663211492688,0.161913064586067,-0.944007376553518,0.282461135348106,-0.182531774753616,-1.16168710016413,-1.00633347034454,1.11990710443734,1.45329562524932,-0.986440570323355,-0.739701087828036,0.340165940515761,-0.700293774881393,-1.27985966205597,0.406055003404617,-0.776193895849849,-1.09823114967346,-1.18202733312,-0.465991169214249,0.373289280915661,0.470349980191178,0.054147640653358,-0.0933277766601961,0.618647430373486,-0.342637585016468,-0.977511960125822,1.26577541694925,0.472695002962742,-0.384210545472308,0.550814361872509,1.01253605748144,-0.833254277706146,0.32063088890874,-0.077650414391705,-0.564619018747809,NA
"579","2006-03",-0.850108365217845,-0.501181904778548,0.796821847254994,1.29434146246127,-0.196820743434312,1.48516749628851,-0.297915637477432,-0.135988783808527,-0.619136964490539,0.978253247374806,-0.256258126790874,-0.957473579841401,-0.459109220544947,0.274312247175427,-0.692815591038462,0.492907526196848,-0.0374744852472629,-0.522805671595313,-0.53182989358902,1.12697657555983,1.55118420949973,-0.52973866241893,-0.106999997635958,0.527632235252757,-0.581887717561841,-0.897310554981232,1.38699221611023,-1.04720817091919,-0.486822576999664,-1.23279550562195,-0.42590144276619,0.904923362316797,0.572608685920982,0.204192169709972,0.179496122405055,0.612366138698625,-0.399309752504396,-0.46655470301695,1.59560448462306,0.742860017508403,-0.195642173428312,0.909321541840439,1.36354382774775,-0.695127725601196,0.136561022994764,0.275599281326857,-0.326777346740488,NA
"580","2006-04",-1.03412818908691,-0.354211177076647,0.970000953598421,1.308087656983,-0.237891069821547,1.6222564704383,-0.200391870028765,-0.0821223687602871,-0.550271086943777,1.18591145273835,-0.177822433831547,-0.678869930013313,-0.311815421502423,0.504398948344283,-0.609957431521902,0.563305654429356,0.117734531325007,-0.775931826339735,-0.877242624759674,1.23154016197369,1.37100211305108,-0.919933398818318,-0.343916178853423,0.568604715064028,-0.680022662185346,-1.19088661670685,1.47535347938538,-0.938048591486267,-0.44071387052536,-1.04078799944433,-0.536422610282898,0.802850299465843,0.681339994493013,0.562513610573371,0.0838731012057737,0.684361419185185,-0.236438680657796,-0.385451519425616,1.47771301831393,0.972811368185789,0.0761826885215927,1.12450444406122,1.15972404350567,-0.96817284822464,0.158043625691593,0.229534593971851,-0.554136531198576,NA
"581","2006-05",-1.42814147472382,-0.329656477341888,1.04354540630248,1.56401187420838,0.166704806562223,1.26677718107154,-0.601326593910791,-0.0544246371292239,-0.759759711278112,1.22653347681933,-0.0974881967212431,-0.532755740849275,-0.556438013726774,0.225028903202532,-0.607234865784089,0.307999226539214,0.00880476511600945,-0.61403685773778,-0.63366436958313,1.50253238322204,1.77175155747175,-0.704697315341223,-0.0989722833037376,0.815311719911492,-0.739024610814411,-0.877145707607269,1.65407776832581,-1.20409413191737,-0.0213454232662916,-1.23854392600031,-0.760026097297668,0.858677513706028,0.826788094456911,0.0728527096433007,0.340247029097639,0.495240329482857,-0.457859808748666,-0.523956074519256,1.46839526075474,0.908490025273852,0.0345510423135053,1.35117824311052,1.45681835330852,-1.31814908981323,0.112712060714669,0.539921859806167,-0.248141511398622,NA
"582","2006-06",-1.07230432828267,0.0629331834131648,1.15856442333973,1.7046263757156,0.100619720405094,1.72123405349563,-0.793548026435356,-0.166425586040613,-0.751881516607184,1.21499203108877,-0.168440657348111,-0.888461732468235,-0.906578318648887,0.556678009128758,-0.426052904537471,-0.00935219351403665,-0.00473945978141966,-0.627971008229975,-0.973210573196411,1.54355426340036,2.09979396547358,-0.985921225883589,-0.204002737860989,0.68684400918315,-0.602466773145038,-1.28237509727478,1.5266420841217,-1.66794736364261,0.0830590000972152,-1.67087021430794,-0.777033925056458,0.953357698255723,0.970146809644367,0.702527535084084,0.0990398124450706,0.44046304276114,-0.472226949483783,-0.269770039524734,1.5722544304753,1.37200734437742,-0.208714753834182,1.10845121868027,2.03662375697014,-1.58092856407166,-0.00548573148220516,0.558446753533744,-0.502233160241703,NA
"583","2006-07",-1.09301998615265,0.0959938552864047,0.319757053699571,1.38857135342373,-0.55788598751999,1.00161897044997,-0.870826491366681,-0.470053599900883,-0.745504003763199,0.423341188233221,-0.770055381942769,-1.29310727529304,-1.31615641085669,0.327103736462842,-0.342256303428793,-0.887478821754421,0.211805139978727,-0.500330622165865,-0.975649356842041,0.895859126754676,1.24259637046044,-1.16457448314457,-0.220505822311949,0.587934565754983,-0.572213856429027,-1.26683282852173,1.32561898231506,-2.04683686152607,-0.819863811969757,-2.10165447361166,-0.780866265296936,0.869149257374831,0.901053156129163,-0.0741023487841798,-0.687775397133795,0.420836149323826,-1.48611527111241,-0.204939424690574,1.06026823544834,0.694865374644505,-0.73315388607242,0.165415208806906,0.896102847155798,-1.03729689121246,-0.0196739840548046,0.362005495373164,-0.633902877855873,NA
"584","2006-08",-1.25106696287791,0.727350104838489,0.405045492034805,1.60958112106845,0.202419739998615,0.824333222185299,-0.344233274096258,-0.108176149522135,-0.728556136081093,0.726719001174766,-0.312596885599045,-0.404737880149502,-1.67239167053673,0.406468806208702,-0.336483682425954,-1.82842123534617,-0.0921175529559453,-0.205200452062912,-0.988742053508759,1.07879485056826,1.09593586754831,-1.31722587812913,-0.00634621028546934,0.317806211876511,-0.513330786987131,-1.24330878257751,1.32822215557098,-1.79575731390998,0.0491181429103017,-1.71695471760406,-0.741010785102844,0.655956689926827,1.249434937984,0.0364118218758154,-0.176090840777494,0.130645844273253,-0.486701593025141,-0.172326810415369,0.949228917157112,0.667375249148847,-0.890918041829885,0.245618393465086,0.853708984198084,-1.36727941036224,-0.105629484794632,0.611802161984451,-0.61388257922918,NA
"585","2006-09",-1.05297674735387,1.06291427086239,0.245376641205072,1.50868472986956,-0.120247325268818,1.13726010321761,0.0449112392006213,-0.0155681123404624,-0.932693349060259,0.62077314101095,-0.461966286870436,-0.366816895916784,-1.68645025342225,0.751423178457883,-0.106542154692691,-1.77583440612665,-0.378187443055804,-0.0712839878415538,-0.761609196662903,0.815031357423701,0.853976732959756,-0.739055199609939,0.273383656033763,0.0804556207840589,-0.385383699478144,-0.900243103504181,1.54291427135468,-1.35464886733464,-0.232215408802032,-1.54448480469714,-1.16121888160706,0.719290782105667,1.37007874655684,0.429654978269489,-0.464587827576477,-0.00340779971710975,-0.645544217899555,0.0415332866474889,0.869684854509683,0.611194897613666,-0.633180487056756,-0.313276008086305,0.583551978480483,-0.807475864887238,-0.00837130119779415,0.903052062996036,-0.479287606541989,NA
"586","2006-10",-0.909235990047455,0.811117947318776,0.45007644766798,0.869247099912388,-0.0478885669955843,0.98806242567132,0.236044292358078,-0.0132762219033822,-0.35047001930836,0.847847565126112,-0.312586551388849,0.102432079209445,-1.0191911501013,1.07687730243837,-0.0851239102933263,-0.825551101629744,-1.01104139903235,-0.00307834594418017,-0.672688007354736,0.357904630295035,1.05771207204511,-0.791140294954997,-0.387075046698252,-0.180009674605568,-0.669842233947373,-0.825498282909393,1.49651980400085,-0.822730451408698,-0.0354293929338455,-0.86140612568991,-1.99969220161438,0.641382452945826,0.931168631139284,0.64711043330091,-0.243666886599846,0.133186869083314,-0.273211463721396,0.330002533860113,0.753302954719877,0.639018404518292,-0.00279156926855344,-0.557744888457614,0.676932039197402,-0.890824794769287,0.391926914504205,0.803708202955053,-0.570105943802894,NA
"587","2006-11",-1.39068790276845,0.533491243447294,0.438187371993632,0.155649603973739,0.0180972732877416,0.626953771419649,0.152161179934015,0.103517995371092,-0.898736225931268,0.830851703490806,-0.245893223850907,0.428132200502392,-1.13130870689733,0.57343507029462,0.121869018809318,-1.14514279232449,-0.473077871023662,-0.0661358947898352,-0.220872908830643,-0.231963143130115,0.944481202153178,-0.296520135022038,0.126128582490815,0.238969803536853,-1.16633184562561,-0.371771484613419,1.75651693344116,-0.503607131439407,0.238900758206844,-0.614287039914066,-2.51044774055481,0.246669783275745,0.49195156287198,0.491509411120888,-0.252973178346117,0.210236615742855,0.0177883606351165,0.980785280283875,0.532822671378386,0.486650990608144,0.299128517725046,-0.81034433594698,0.672572544419317,-1.59803473949432,0.282872337839905,0.657126338103011,-0.278984363039611,NA
"588","2006-12",-1.48706678549449,0.353704737477487,-0.0570373288397469,-0.630832766680029,0.240367162905486,0.512671632780115,-0.360492198412502,0.102323767495669,-0.586635441019347,0.31459680445572,-0.433473103365749,0.672090248458834,-0.938170570939896,0.347860532083758,0.121170876763906,-0.973935234636132,-0.554440539034586,-0.00285159621273812,0.138913661241531,-0.969362285644695,0.323406921272435,0.331847890050725,0.883776863416036,0.500009692979987,-1.11259086477999,0.0505302436649799,1.21444201469421,-0.664006992335222,0.29827520430088,-0.646873282809665,-2.11596250534058,-0.0630233702423558,0.0476433484263681,0.370366067528079,-0.122413740593105,0.572346485944376,-0.776443280639524,1.21242757223186,0.301094658407749,0.295846289119373,0.49348893763516,-1.32030021120771,-0.493490442938107,-1.70732092857361,0.0475709661525331,0.0547934906936977,0.166383263651029,NA
"589","2007-01",-2.18472099304199,0.300186304548974,0.0639421842874153,-0.431849586372966,0.685156677855538,0.524551808228926,0.477255085519886,0.5260930710202,-1.62822187982107,0.659120667680255,0.167525287176531,1.42436362695718,0.111399485594266,-0.287107384472078,-0.147785844176571,-0.485956154129694,-0.365345505021867,0.0231525390465851,0.6957927942276,-0.868210618054803,0.519570339129251,0.907973380065542,1.39485280160551,0.162821831693861,-1.10194996982028,0.573756754398346,1.87534093856812,0.375781996717326,0.792476534843445,0.391187024396551,-2.01846146583557,-0.074414858211185,0.394294019176889,0.295035294717722,0.611376113074073,1.07305823254261,0.101339358229804,0.99846523292739,0.401918966136721,0.40450256790663,1.10720567058075,-1.28093636303107,0.261416190749108,-1.73353159427643,-0.272954959426354,0.378825033084222,0.735022350569965,NA
